role,path_class,delay_type,status,path_count,path_index,startpoint,end_point,path_group,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,slack_ns,requirement_ns,is_unconstrained,routable_nets
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","10","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[9]/CE","NOT_AVAILABLE","0.819","NOT_AVAILABLE","NOT_AVAILABLE","1","0.795","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SCL_FILTERED_TO_TIMEOUT_OR_STATE_DECISION","min","TIMING_PATH_REPORTED","12","11","NVP_AUTOINIT/u_sequence/scl_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/scl_low_released_count_reg[7]/CE","NOT_AVAILABLE","0.823","NOT_AVAILABLE","NOT_AVAILABLE","1","0.798","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_OEN_REGISTER_Q_TO_IOBUF_T","max","PATH_NOT_FOUND","0","","","","","","","","","","","",""
"FORMAL_PHASE2","SDA_OEN_REGISTER_Q_TO_IOBUF_T","min","PATH_NOT_FOUND","0","","","","","","","","","","","",""
"FORMAL_PHASE2","SDA_CONTROL_TO_OEN_REGISTER_D","max","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/FSM_onehot_state_reg[13]/C","NVP_AUTOINIT/u_sequence/sda_oen_r_reg/D","NOT_AVAILABLE","3.483","NOT_AVAILABLE","NOT_AVAILABLE","3","12.367","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_CONTROL_TO_OEN_REGISTER_D","min","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/FSM_onehot_state_reg[12]/C","NVP_AUTOINIT/u_sequence/sda_oen_r_reg/D","NOT_AVAILABLE","0.488","NOT_AVAILABLE","NOT_AVAILABLE","1","0.131","0.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_CONTROL_TO_OEN_REGISTER_CE","max","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/FSM_onehot_state_reg[1]/C","NVP_AUTOINIT/u_sequence/sda_oen_r_reg/CE","NOT_AVAILABLE","3.723","NOT_AVAILABLE","NOT_AVAILABLE","2","11.906","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_CONTROL_TO_OEN_REGISTER_CE","min","TIMING_PATH_REPORTED","1","0","NVP_AUTOINIT/u_sequence/FSM_onehot_state_reg[28]/C","NVP_AUTOINIT/u_sequence/sda_oen_r_reg/CE","NOT_AVAILABLE","0.491","NOT_AVAILABLE","NOT_AVAILABLE","1","0.265","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_IOBUF_O_TO_FIRST_SYNC_D","max","PATH_NOT_FOUND","0","","","","","","","","","","","",""
"FORMAL_PHASE2","SDA_IOBUF_O_TO_FIRST_SYNC_D","min","PATH_NOT_FOUND","0","","","","","","","","","","","",""
