scan,generation,entry_count,bank_group_count,transaction_count,chip_id,revision_id,chip_id_revision_valid,prohibited_reads,nack,timeout,bank_mismatch,incomplete_publication,snapshot_mutation_before_ack,a8_pre,a8_post,a8_changed,raw_sha256,decoded_sha256,raw_path,decoded_path,result
51,52,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,B7EA28557AE28FC0F3D116BC97F3A6900CBBCC3DEF7A5CB0B13A12E92E45BE27,FDAC3E08521272FBC61EE0C3E98B2164B775AE9D0F62F9E04F4D92BFA7151072,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0051.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0051.json,PASS
52,53,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,F7C53B79D3D0040F27C6FF209E9271D6576C8E805C60AD56921CCA402DDAB5AE,E96D3433C3779607A3D2B0BCBA8DBBCB2759639A7FE0E2982197E23C0B72423E,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0052.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0052.json,PASS
53,54,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,1B056AB6BB95EFA177F7D61569D735AED00DA20F2DE9425E292632CF7747F245,CFFD6F2696A56BDCCB5540027C3D79552C41C297878A16C16E7C26ADB5D6FCE0,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0053.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0053.json,PASS
54,55,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,962107F7028348A417DD257B1B1D44553CCD11647DC84DC40B5996D454EA66F0,DBF629B1F13D08969DAB22EE537701B97516969B73C08A832D23438B16E11E6B,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0054.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0054.json,PASS
55,56,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,250D1822DE9237DA8A1ACCDE23B623902399982F54876185B7F8EED7F6CB32F8,92E55474911ABF3CC4D3C1C9CF386A831B008E1944B9D9FEC8CD0310ED69E0D4,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0055.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0055.json,PASS
56,57,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,BE46E35836C8FA5876B1F6DBAC7083031FB851EA1449D1925AB35EA3E98E8EC3,AB43F6815A6DB7D36F8400F5F1B1E616329C809C3F52D209989A9BCC144BC176,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0056.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0056.json,PASS
57,58,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,5C923C5E317C14681DC7F77C57CCB6A193C177919A16B91A2072D982B9BF2239,307A8DCEEE1EE620171ACB9D01BBA40D52E998FB374912C255AE96686EBFCD90,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0057.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0057.json,PASS
58,59,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,0DCDEAC4880B6DA6476491C46A8532FA63C5DD7D608DD4738DCF89E438EF55DF,5F66A3A11B656D7A972D35C98B24C89C670FB2D0C997E3641BA47CAD9F8DEE81,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0058.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0058.json,PASS
59,60,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,458135F83E274CB581D219DF342B486813102D33DBCE8F21694A5368918E0F9D,D4BC8E2AE67C2D310ACE79353755C35798C03E7E74FD242835D28F417C6ABCBD,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0059.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0059.json,PASS
60,61,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,29F39251FD5142C22EFBB764184E9D64FA03A4F682C6039FB9FAA3B8EC3F037C,0E7139813AA660A133193FC51157C44618C84E3DDD5D98804E220774B1D17F8C,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0060.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0060.json,PASS
61,62,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,744AA07DD923AC99763D3BEE3FF6FCD79485DDC786115BABC5A314C3C943C1B5,34A72255E6C0A0BE95B38A070D948297A9F4CC77D832A893B3F6E5A0BC5703DB,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0061.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0061.json,PASS
62,63,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,68C9EC2F4BD7CCBAC6275A8E80C54061CCC5E258945DB647AE0DFAF12AB220AB,7157690280C808EE0FF8DC34729CECABC300E7922D3E2C0507E7739E8D6B2D1B,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0062.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0062.json,PASS
63,64,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,0BF8DC74ADF1040F0305F8D3D75346832CC3AAD048015956F3AD3A59A35441EA,EEF24E9959B562C090FA30FCD4CEC51EDBEBD654A7313D049FD764778865F387,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0063.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0063.json,PASS
64,65,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,9EC069F6961D4AC39355BE49F105208F658441306D18F1851248633A8FF1B6E6,322AE88EF2B2E417D2985C435718D24BF4C37A0C1BAE5EA15FC49E3A98DA550D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0064.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0064.json,PASS
65,66,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,685377BC02E6E8C360C965FA470931CC16776071524B2FC83C9B633C86DACE1D,6B37E0F520D760A66DB7539D16D66210659D1D1C7FEBC4973D8217C33991005B,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0065.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0065.json,PASS
66,67,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,EC026830748537728A11CA73C675FB0A755906D277E2B36193C044328BC59173,460B8C089C954B21EA606934B3C1581D2ACB330C193ED8AF0652E59B2863AE2D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0066.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0066.json,PASS
67,68,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,F290E15FD72D741830C8005B94AEF2EAF0C08FEDC6C41A10AD8443526FB82E89,5973ED36AF95B494883AFE87F3FE723F0A9D648A820EB82D5D73DB11FE8CBF22,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0067.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0067.json,PASS
68,69,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,2F81E690A230B9C19528ECC22A25BCB5D69DD8C5B6D891BE3AEB21DE091F9E98,558896E8B5EB6D4745C2882D94FDDC721ED3C6724E485E883DDB1B3A9349AA39,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0068.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0068.json,PASS
69,70,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A3F27FB2E02B7DC3CC2561213EFA35BB02AF2BFBA4DF5CFB0ADEB52C45D5C150,068C11CE74288FCBAE94B9E5A2DE305CE483ECB8E3204CAF6F4311CF8C45F5CA,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0069.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0069.json,PASS
70,71,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,C61018A52F106129C6DD6F9DAD35E5203305991FFFEBAC58843DE420603354A5,26E31D9978A357478AB907762CD7C1647587BF8002B99E1DED0435E0E5239CFA,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0070.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0070.json,PASS
71,72,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,B79655A7E404677EC3387C98097EF7C973368D10D3CA1D03780A000D644CB286,AFF5DDA3F5758FC2E31D5D125136C116420E219AA4C398876F1EC2B4175D8AE2,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0071.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0071.json,PASS
72,73,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,5832401AB91D23C836D7B4B9A4E6847E67A4F86E8165AB159D46E5893F26F476,27B40537B7BEE9B82818450FA1578EEA46BA68500EDF4C30799FDCAFC1B3D084,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0072.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0072.json,PASS
73,74,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,9588A87D8C891D45AD0FBBE0616AD65BC672DD5A9E4BA59B8F86939F555599DD,C110F8D7488CEFEE688BCB53EB1CFDF189DD4762C6BF09654CA9E0E390DE410D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0073.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0073.json,PASS
74,75,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,3C04F48559ABF3B8A7A55DD7265B3F46E8AD5D61FB30DCE6E161F913DCCEB4CB,7900672C8D349723D63C48EBB02FB6286F43F02934BF616CDBC5AD0D404B7B82,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0074.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0074.json,PASS
75,76,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,0644728BE4C588438DF51D029D912DEEA2B9D8DF2ABFD190F9B42310021EE862,955740CC130C8838E81F9F94406677863C00BE14564D14A95E47B2BC5741D385,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0075.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0075.json,PASS
76,77,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,2A4C1DE401CC4021988A696B26FB60A39AFE55B8BC8A8FD3F912386996810CB4,62F8E73DA842F3334BEC209E59B3A66FC1177F7D551FF9DAD98592AFC53ED28F,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0076.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0076.json,PASS
77,78,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,ED0345F7B71CB8344709B302054986186A39B3FB6D3814CFA13783B8B0CF1CA4,9F14A1336A91861740AA9461E69A45F1718B93C227F812186C01DF0BDE4A7060,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0077.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0077.json,PASS
78,79,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,5803AC852D5B7FB3B2723DDA2CE7E57C1C662561D10D65785A6FD30A5E8C457F,5222A20950D42F0DAED53EBFA46AC141C55441E35FEA6C30D1D1468E0EDBAD3A,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0078.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0078.json,PASS
79,80,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,DD3346CF659B33BAE350A58D6FE4A73213E34667767299F9AD877BEC809A0FC7,1D3FF55309CBBDF91343C778AF3426E47332FFAF3BA1812552430472A7AE9154,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0079.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0079.json,PASS
80,81,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,42EF91486998E305F0C0F4A82B3F804540D7DB69AAFAD01613F909E831C98B19,9DF34F8A17BA773076D30179206BAC3B0856D3FE6A9354BC1E2C420FC1269F81,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0080.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0080.json,PASS
81,82,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,E796A414369FAFBC79463B11B30614DDCF89455E20D31B62ACC63FC1C4237EF5,417434694CD11EC0E70CCD52657A39F365EE7B5A590856E41B9B9D4927571BBA,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0081.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0081.json,PASS
82,83,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,CCE60C643D20EC1ED9CFF6D90927F6E9C0997086755EE1EB9C7DE6D0A28BAA16,77E0FC37E99DA91C31B398D6CB78E2B4868A1F77F144D9C57201AADAC4ADE237,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0082.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0082.json,PASS
83,84,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,E16011A82E48671834CB3DDEC9CF9C2BB4639F78C34D86117798077252014814,700478FAFEB9CFD23A3EA93B4E02CBADC5433BAC9429529A224972186E08EE8A,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0083.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0083.json,PASS
84,85,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,9E2968BE535941C0F096BE55ACE7DE6B56977BAA3B8C1059CA653D10DCF99E06,45B3EC560435B04D28A4BCDCDAB9FC78ED85459D8470959055FDCFE75983D181,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0084.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0084.json,PASS
85,86,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,3C918ED2C79BF2C06F750C179BB9F40907BB7B48F97D24AEC4042637330DAB8E,47370333B76308B37C0E762CECD16919A59AA180D000200719DB0F2DD2426BF0,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0085.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0085.json,PASS
86,87,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,6E83B0C834400C39E0CC44988E43FA10F0D43879BCED86042F19647BAA3660BB,D2F12FFA88C01394DB6077F43636ECB5DC0B09B1597AB273292729BC27DCE8B3,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0086.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0086.json,PASS
87,88,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,6F7E02AE7FFA30DA09EF862ACE0CDCD18EDFE776D45932D37BFD44D730249681,C0741310FE24D95E24EB4E15B132ED6C0E1186AB3DB2559679677217B2DD2B5A,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0087.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0087.json,PASS
88,89,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,FDC2BB82ACCBBA4E35DE2AD2850ECF6A6D98D7B35DDAC843C559CA72BB0A7879,CE85BC25F8927613104D25C682A51EC82133568160168A458ED6A812EE0A6D1A,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0088.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0088.json,PASS
89,90,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,DB5757AB3A8BE8BBD9F116927A229814686F10593758210FD4108C6805F9DAD9,DCA66D3F565011B9CC7FD87624C8A2810BA03A5C1BA449E559288C13C9957C1B,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0089.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0089.json,PASS
90,91,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,374D6FF1F83E7947DE665162532B37F4699952214080C3107C5280665D50EA7E,B0583D294C7EF50298E332E51020CB2322C305E2461BD323C852757338E48199,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0090.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0090.json,PASS
91,92,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,0AEFE3DFD0879AA15805BC2B8979A476E4C08F35837794A11DA6218613CB9187,3BED1DEDF546CA9126A1BA03D30E5D1ABC3A7BA861DF195DD984E162AF71660E,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0091.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0091.json,PASS
92,93,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A87D30253D20260F7F82DEBBAE195840DCDAF4FA8AEB80D556127C4BCAFB6E98,6FF712971F62BF157B7C3547C4068F138005905A9AB2FDC72DDCC5E4DFFD8923,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0092.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0092.json,PASS
93,94,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,FA2D2D13A8C2732CC4E81A274D66E8CFB4EE27FBDA08D72E5D62EC489AF76FFA,85BFFC21BBEFC78744588D917D46356DF1ECF3D1867E1633675546FCC58543F8,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0093.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0093.json,PASS
94,95,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,076BBFA2DB74A366C94008C6B9F70C9DD2C0255A4C1562DCBEAEB5D97E310374,6B8E2D0CB96A274B3A4E3AD92FF70D49CE5070C5AA2961A9D523E1F6F4B883A1,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0094.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0094.json,PASS
95,96,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,239211638407D78EF8E3897E718E7A98B0CB9810B8BB9B249FD572866D1C6449,830D0A3BF48E3C7CE7F2729A51390DA3F4439EB3571BBE950641AE512D1F70DC,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0095.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0095.json,PASS
96,97,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,76AA212986ECE86166C845A0A610A4AE06BEB04946B51228C71DFF728050CE80,220E72CEDBFD7153319337D4F289700A157A432FFE44E44CBE8E8CBFC7D3B7BA,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0096.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0096.json,PASS
97,98,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,A243F24ADF9EA14B1880B78B62D42E44C25580C1B7DA9C9B0ABF7D262BDD3F5A,2A1BF6D1B7DCEB163B89E7095D04C6C5B9A5778BB41EAD6036DD7F367F84EF7D,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0097.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0097.json,PASS
98,99,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,FB0B8C18AE2B39265D5C7AFFBE10B1F5FD26D6641D943D372064841B70B3398A,C5073332649FC5D814D36DAFA79C1A0648DC9A11083A14C561C618F5EABB4093,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0098.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0098.json,PASS
99,100,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,B3861BB8EAE5A4CE57067298AB402B60DC4ADB15933A418B12DAA6061E295C5D,7E6A4B60440E37313FDE436A34FA79B71A06A0D429CFFE9ACF5AFC900C00624B,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0099.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0099.json,PASS
100,101,82,10,105,0x90,0x01,PASS,0,0,0,0,0,0,15,15,0,96AEDC5CF2F9F1B116C78A142C8975815D467F7E5581C4AA4065C2AB62876361,09B47C62078D9F97394A3DAD2E6F3D515AE0ED3AD59EFA082AEAE0042C3CFDC0,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0100.bin,/home/DUT_USER_REDACTED/vcde_artifacts/g2b_nvp_camera_scan1_r1r1/20260911T202728Z/scanner/repetition/scan-0100.json,PASS
