"ObjectIndex","ObjectName","Rule","Ordinal","Severity","Property","Value"
"521","CDC-15#45","CDC-15","45","Warning","NAME","CDC-15#45"
"521","CDC-15#45","CDC-15","45","Warning","SEVERITY","Warning"
"521","CDC-15#45","CDC-15","45","Warning","STARTPOINT_CLOCK","userclk1"
"521","CDC-15#45","CDC-15","45","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[13]/C"
"521","CDC-15#45","CDC-15","45","Warning","SYNCHRONIZER","EMPTY"
"521","CDC-15#45","CDC-15","45","Warning","WAIVER","EMPTY"
"522","CDC-15#46","CDC-15","46","Warning","CDC_TYPE","No Common Primary Clock"
"522","CDC-15#46","CDC-15","46","Warning","CHECK","CDC-15"
"522","CDC-15#46","CDC-15","46","Warning","CLASS","cdc_violation"
"522","CDC-15#46","CDC-15","46","Warning","DEPTH","0"
"522","CDC-15#46","CDC-15","46","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"522","CDC-15#46","CDC-15","46","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"522","CDC-15#46","CDC-15","46","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[4]/D"
"522","CDC-15#46","CDC-15","46","Warning","EXCEPTION","Max Delay Datapath Only"
"522","CDC-15#46","CDC-15","46","Warning","EXCEPTION_ID","EMPTY"
"522","CDC-15#46","CDC-15","46","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"522","CDC-15#46","CDC-15","46","Warning","ID","46"
"522","CDC-15#46","CDC-15","46","Warning","IS_WAIVED","0"
"522","CDC-15#46","CDC-15","46","Warning","IS_WAIVED_INTERNAL","0"
"522","CDC-15#46","CDC-15","46","Warning","NAME","CDC-15#46"
"522","CDC-15#46","CDC-15","46","Warning","SEVERITY","Warning"
"522","CDC-15#46","CDC-15","46","Warning","STARTPOINT_CLOCK","userclk1"
"522","CDC-15#46","CDC-15","46","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[14]/C"
"522","CDC-15#46","CDC-15","46","Warning","SYNCHRONIZER","EMPTY"
"522","CDC-15#46","CDC-15","46","Warning","WAIVER","EMPTY"
"523","CDC-15#47","CDC-15","47","Warning","CDC_TYPE","No Common Primary Clock"
"523","CDC-15#47","CDC-15","47","Warning","CHECK","CDC-15"
"523","CDC-15#47","CDC-15","47","Warning","CLASS","cdc_violation"
"523","CDC-15#47","CDC-15","47","Warning","DEPTH","0"
"523","CDC-15#47","CDC-15","47","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"523","CDC-15#47","CDC-15","47","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"523","CDC-15#47","CDC-15","47","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[5]/D"
"523","CDC-15#47","CDC-15","47","Warning","EXCEPTION","Max Delay Datapath Only"
"523","CDC-15#47","CDC-15","47","Warning","EXCEPTION_ID","EMPTY"
"523","CDC-15#47","CDC-15","47","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"523","CDC-15#47","CDC-15","47","Warning","ID","47"
"523","CDC-15#47","CDC-15","47","Warning","IS_WAIVED","0"
"523","CDC-15#47","CDC-15","47","Warning","IS_WAIVED_INTERNAL","0"
"523","CDC-15#47","CDC-15","47","Warning","NAME","CDC-15#47"
"523","CDC-15#47","CDC-15","47","Warning","SEVERITY","Warning"
"523","CDC-15#47","CDC-15","47","Warning","STARTPOINT_CLOCK","userclk1"
"523","CDC-15#47","CDC-15","47","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[15]/C"
"523","CDC-15#47","CDC-15","47","Warning","SYNCHRONIZER","EMPTY"
"523","CDC-15#47","CDC-15","47","Warning","WAIVER","EMPTY"
"524","CDC-15#48","CDC-15","48","Warning","CDC_TYPE","No Common Primary Clock"
"524","CDC-15#48","CDC-15","48","Warning","CHECK","CDC-15"
"524","CDC-15#48","CDC-15","48","Warning","CLASS","cdc_violation"
"524","CDC-15#48","CDC-15","48","Warning","DEPTH","0"
"524","CDC-15#48","CDC-15","48","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"524","CDC-15#48","CDC-15","48","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"524","CDC-15#48","CDC-15","48","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[6]/D"
"524","CDC-15#48","CDC-15","48","Warning","EXCEPTION","Max Delay Datapath Only"
"524","CDC-15#48","CDC-15","48","Warning","EXCEPTION_ID","EMPTY"
"524","CDC-15#48","CDC-15","48","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"524","CDC-15#48","CDC-15","48","Warning","ID","48"
"524","CDC-15#48","CDC-15","48","Warning","IS_WAIVED","0"
"524","CDC-15#48","CDC-15","48","Warning","IS_WAIVED_INTERNAL","0"
"524","CDC-15#48","CDC-15","48","Warning","NAME","CDC-15#48"
"524","CDC-15#48","CDC-15","48","Warning","SEVERITY","Warning"
"524","CDC-15#48","CDC-15","48","Warning","STARTPOINT_CLOCK","userclk1"
"524","CDC-15#48","CDC-15","48","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[16]/C"
"524","CDC-15#48","CDC-15","48","Warning","SYNCHRONIZER","EMPTY"
"524","CDC-15#48","CDC-15","48","Warning","WAIVER","EMPTY"
"525","CDC-15#49","CDC-15","49","Warning","CDC_TYPE","No Common Primary Clock"
"525","CDC-15#49","CDC-15","49","Warning","CHECK","CDC-15"
"525","CDC-15#49","CDC-15","49","Warning","CLASS","cdc_violation"
"525","CDC-15#49","CDC-15","49","Warning","DEPTH","0"
"525","CDC-15#49","CDC-15","49","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"525","CDC-15#49","CDC-15","49","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"525","CDC-15#49","CDC-15","49","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[7]/D"
"525","CDC-15#49","CDC-15","49","Warning","EXCEPTION","Max Delay Datapath Only"
"525","CDC-15#49","CDC-15","49","Warning","EXCEPTION_ID","EMPTY"
"525","CDC-15#49","CDC-15","49","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"525","CDC-15#49","CDC-15","49","Warning","ID","49"
"525","CDC-15#49","CDC-15","49","Warning","IS_WAIVED","0"
"525","CDC-15#49","CDC-15","49","Warning","IS_WAIVED_INTERNAL","0"
"525","CDC-15#49","CDC-15","49","Warning","NAME","CDC-15#49"
"525","CDC-15#49","CDC-15","49","Warning","SEVERITY","Warning"
"525","CDC-15#49","CDC-15","49","Warning","STARTPOINT_CLOCK","userclk1"
"525","CDC-15#49","CDC-15","49","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[17]/C"
"525","CDC-15#49","CDC-15","49","Warning","SYNCHRONIZER","EMPTY"
"525","CDC-15#49","CDC-15","49","Warning","WAIVER","EMPTY"
"526","CDC-15#50","CDC-15","50","Warning","CDC_TYPE","No Common Primary Clock"
"526","CDC-15#50","CDC-15","50","Warning","CHECK","CDC-15"
"526","CDC-15#50","CDC-15","50","Warning","CLASS","cdc_violation"
"526","CDC-15#50","CDC-15","50","Warning","DEPTH","0"
"526","CDC-15#50","CDC-15","50","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"526","CDC-15#50","CDC-15","50","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"526","CDC-15#50","CDC-15","50","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[8]/D"
"526","CDC-15#50","CDC-15","50","Warning","EXCEPTION","Max Delay Datapath Only"
"526","CDC-15#50","CDC-15","50","Warning","EXCEPTION_ID","EMPTY"
"526","CDC-15#50","CDC-15","50","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"526","CDC-15#50","CDC-15","50","Warning","ID","50"
"526","CDC-15#50","CDC-15","50","Warning","IS_WAIVED","0"
"526","CDC-15#50","CDC-15","50","Warning","IS_WAIVED_INTERNAL","0"
"526","CDC-15#50","CDC-15","50","Warning","NAME","CDC-15#50"
"526","CDC-15#50","CDC-15","50","Warning","SEVERITY","Warning"
"526","CDC-15#50","CDC-15","50","Warning","STARTPOINT_CLOCK","userclk1"
"526","CDC-15#50","CDC-15","50","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[18]/C"
"526","CDC-15#50","CDC-15","50","Warning","SYNCHRONIZER","EMPTY"
"526","CDC-15#50","CDC-15","50","Warning","WAIVER","EMPTY"
"527","CDC-15#51","CDC-15","51","Warning","CDC_TYPE","No Common Primary Clock"
"527","CDC-15#51","CDC-15","51","Warning","CHECK","CDC-15"
"527","CDC-15#51","CDC-15","51","Warning","CLASS","cdc_violation"
"527","CDC-15#51","CDC-15","51","Warning","DEPTH","0"
"527","CDC-15#51","CDC-15","51","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"527","CDC-15#51","CDC-15","51","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"527","CDC-15#51","CDC-15","51","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[9]/D"
"527","CDC-15#51","CDC-15","51","Warning","EXCEPTION","Max Delay Datapath Only"
"527","CDC-15#51","CDC-15","51","Warning","EXCEPTION_ID","EMPTY"
"527","CDC-15#51","CDC-15","51","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"527","CDC-15#51","CDC-15","51","Warning","ID","51"
"527","CDC-15#51","CDC-15","51","Warning","IS_WAIVED","0"
"527","CDC-15#51","CDC-15","51","Warning","IS_WAIVED_INTERNAL","0"
"527","CDC-15#51","CDC-15","51","Warning","NAME","CDC-15#51"
"527","CDC-15#51","CDC-15","51","Warning","SEVERITY","Warning"
"527","CDC-15#51","CDC-15","51","Warning","STARTPOINT_CLOCK","userclk1"
"527","CDC-15#51","CDC-15","51","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[19]/C"
"527","CDC-15#51","CDC-15","51","Warning","SYNCHRONIZER","EMPTY"
"527","CDC-15#51","CDC-15","51","Warning","WAIVER","EMPTY"
"528","CDC-15#52","CDC-15","52","Warning","CDC_TYPE","No Common Primary Clock"
"528","CDC-15#52","CDC-15","52","Warning","CHECK","CDC-15"
"528","CDC-15#52","CDC-15","52","Warning","CLASS","cdc_violation"
"528","CDC-15#52","CDC-15","52","Warning","DEPTH","0"
"528","CDC-15#52","CDC-15","52","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"528","CDC-15#52","CDC-15","52","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"528","CDC-15#52","CDC-15","52","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[10]/D"
"528","CDC-15#52","CDC-15","52","Warning","EXCEPTION","Max Delay Datapath Only"
"528","CDC-15#52","CDC-15","52","Warning","EXCEPTION_ID","EMPTY"
"528","CDC-15#52","CDC-15","52","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"528","CDC-15#52","CDC-15","52","Warning","ID","52"
"528","CDC-15#52","CDC-15","52","Warning","IS_WAIVED","0"
"528","CDC-15#52","CDC-15","52","Warning","IS_WAIVED_INTERNAL","0"
"528","CDC-15#52","CDC-15","52","Warning","NAME","CDC-15#52"
"528","CDC-15#52","CDC-15","52","Warning","SEVERITY","Warning"
"528","CDC-15#52","CDC-15","52","Warning","STARTPOINT_CLOCK","userclk1"
"528","CDC-15#52","CDC-15","52","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[20]/C"
"528","CDC-15#52","CDC-15","52","Warning","SYNCHRONIZER","EMPTY"
"528","CDC-15#52","CDC-15","52","Warning","WAIVER","EMPTY"
"529","CDC-15#53","CDC-15","53","Warning","CDC_TYPE","No Common Primary Clock"
"529","CDC-15#53","CDC-15","53","Warning","CHECK","CDC-15"
"529","CDC-15#53","CDC-15","53","Warning","CLASS","cdc_violation"
"529","CDC-15#53","CDC-15","53","Warning","DEPTH","0"
"529","CDC-15#53","CDC-15","53","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"529","CDC-15#53","CDC-15","53","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"529","CDC-15#53","CDC-15","53","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[11]/D"
"529","CDC-15#53","CDC-15","53","Warning","EXCEPTION","Max Delay Datapath Only"
"529","CDC-15#53","CDC-15","53","Warning","EXCEPTION_ID","EMPTY"
"529","CDC-15#53","CDC-15","53","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"529","CDC-15#53","CDC-15","53","Warning","ID","53"
"529","CDC-15#53","CDC-15","53","Warning","IS_WAIVED","0"
"529","CDC-15#53","CDC-15","53","Warning","IS_WAIVED_INTERNAL","0"
"529","CDC-15#53","CDC-15","53","Warning","NAME","CDC-15#53"
"529","CDC-15#53","CDC-15","53","Warning","SEVERITY","Warning"
"529","CDC-15#53","CDC-15","53","Warning","STARTPOINT_CLOCK","userclk1"
"529","CDC-15#53","CDC-15","53","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[21]/C"
"529","CDC-15#53","CDC-15","53","Warning","SYNCHRONIZER","EMPTY"
"529","CDC-15#53","CDC-15","53","Warning","WAIVER","EMPTY"
"530","CDC-15#54","CDC-15","54","Warning","CDC_TYPE","No Common Primary Clock"
"530","CDC-15#54","CDC-15","54","Warning","CHECK","CDC-15"
"530","CDC-15#54","CDC-15","54","Warning","CLASS","cdc_violation"
"530","CDC-15#54","CDC-15","54","Warning","DEPTH","0"
"530","CDC-15#54","CDC-15","54","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"530","CDC-15#54","CDC-15","54","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"530","CDC-15#54","CDC-15","54","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[12]/D"
"530","CDC-15#54","CDC-15","54","Warning","EXCEPTION","Max Delay Datapath Only"
"530","CDC-15#54","CDC-15","54","Warning","EXCEPTION_ID","EMPTY"
"530","CDC-15#54","CDC-15","54","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"530","CDC-15#54","CDC-15","54","Warning","ID","54"
"530","CDC-15#54","CDC-15","54","Warning","IS_WAIVED","0"
"530","CDC-15#54","CDC-15","54","Warning","IS_WAIVED_INTERNAL","0"
"530","CDC-15#54","CDC-15","54","Warning","NAME","CDC-15#54"
"530","CDC-15#54","CDC-15","54","Warning","SEVERITY","Warning"
"530","CDC-15#54","CDC-15","54","Warning","STARTPOINT_CLOCK","userclk1"
"530","CDC-15#54","CDC-15","54","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[22]/C"
"530","CDC-15#54","CDC-15","54","Warning","SYNCHRONIZER","EMPTY"
"530","CDC-15#54","CDC-15","54","Warning","WAIVER","EMPTY"
"531","CDC-15#55","CDC-15","55","Warning","CDC_TYPE","No Common Primary Clock"
"531","CDC-15#55","CDC-15","55","Warning","CHECK","CDC-15"
"531","CDC-15#55","CDC-15","55","Warning","CLASS","cdc_violation"
"531","CDC-15#55","CDC-15","55","Warning","DEPTH","0"
"531","CDC-15#55","CDC-15","55","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"531","CDC-15#55","CDC-15","55","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"531","CDC-15#55","CDC-15","55","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[13]/D"
"531","CDC-15#55","CDC-15","55","Warning","EXCEPTION","Max Delay Datapath Only"
"531","CDC-15#55","CDC-15","55","Warning","EXCEPTION_ID","EMPTY"
"531","CDC-15#55","CDC-15","55","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"531","CDC-15#55","CDC-15","55","Warning","ID","55"
"531","CDC-15#55","CDC-15","55","Warning","IS_WAIVED","0"
"531","CDC-15#55","CDC-15","55","Warning","IS_WAIVED_INTERNAL","0"
"531","CDC-15#55","CDC-15","55","Warning","NAME","CDC-15#55"
"531","CDC-15#55","CDC-15","55","Warning","SEVERITY","Warning"
"531","CDC-15#55","CDC-15","55","Warning","STARTPOINT_CLOCK","userclk1"
"531","CDC-15#55","CDC-15","55","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[23]/C"
"531","CDC-15#55","CDC-15","55","Warning","SYNCHRONIZER","EMPTY"
"531","CDC-15#55","CDC-15","55","Warning","WAIVER","EMPTY"
"532","CDC-15#56","CDC-15","56","Warning","CDC_TYPE","No Common Primary Clock"
"532","CDC-15#56","CDC-15","56","Warning","CHECK","CDC-15"
"532","CDC-15#56","CDC-15","56","Warning","CLASS","cdc_violation"
"532","CDC-15#56","CDC-15","56","Warning","DEPTH","0"
"532","CDC-15#56","CDC-15","56","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"532","CDC-15#56","CDC-15","56","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"532","CDC-15#56","CDC-15","56","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[14]/D"
"532","CDC-15#56","CDC-15","56","Warning","EXCEPTION","Max Delay Datapath Only"
"532","CDC-15#56","CDC-15","56","Warning","EXCEPTION_ID","EMPTY"
"532","CDC-15#56","CDC-15","56","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"532","CDC-15#56","CDC-15","56","Warning","ID","56"
"532","CDC-15#56","CDC-15","56","Warning","IS_WAIVED","0"
"532","CDC-15#56","CDC-15","56","Warning","IS_WAIVED_INTERNAL","0"
"532","CDC-15#56","CDC-15","56","Warning","NAME","CDC-15#56"
"532","CDC-15#56","CDC-15","56","Warning","SEVERITY","Warning"
"532","CDC-15#56","CDC-15","56","Warning","STARTPOINT_CLOCK","userclk1"
"532","CDC-15#56","CDC-15","56","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[24]/C"
"532","CDC-15#56","CDC-15","56","Warning","SYNCHRONIZER","EMPTY"
"532","CDC-15#56","CDC-15","56","Warning","WAIVER","EMPTY"
"533","CDC-15#57","CDC-15","57","Warning","CDC_TYPE","No Common Primary Clock"
"533","CDC-15#57","CDC-15","57","Warning","CHECK","CDC-15"
"533","CDC-15#57","CDC-15","57","Warning","CLASS","cdc_violation"
"533","CDC-15#57","CDC-15","57","Warning","DEPTH","0"
"533","CDC-15#57","CDC-15","57","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"533","CDC-15#57","CDC-15","57","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"533","CDC-15#57","CDC-15","57","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[15]/D"
"533","CDC-15#57","CDC-15","57","Warning","EXCEPTION","Max Delay Datapath Only"
"533","CDC-15#57","CDC-15","57","Warning","EXCEPTION_ID","EMPTY"
"533","CDC-15#57","CDC-15","57","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"533","CDC-15#57","CDC-15","57","Warning","ID","57"
"533","CDC-15#57","CDC-15","57","Warning","IS_WAIVED","0"
"533","CDC-15#57","CDC-15","57","Warning","IS_WAIVED_INTERNAL","0"
"533","CDC-15#57","CDC-15","57","Warning","NAME","CDC-15#57"
"533","CDC-15#57","CDC-15","57","Warning","SEVERITY","Warning"
"533","CDC-15#57","CDC-15","57","Warning","STARTPOINT_CLOCK","userclk1"
"533","CDC-15#57","CDC-15","57","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[25]/C"
"533","CDC-15#57","CDC-15","57","Warning","SYNCHRONIZER","EMPTY"
"533","CDC-15#57","CDC-15","57","Warning","WAIVER","EMPTY"
"534","CDC-15#58","CDC-15","58","Warning","CDC_TYPE","No Common Primary Clock"
"534","CDC-15#58","CDC-15","58","Warning","CHECK","CDC-15"
"534","CDC-15#58","CDC-15","58","Warning","CLASS","cdc_violation"
"534","CDC-15#58","CDC-15","58","Warning","DEPTH","0"
"534","CDC-15#58","CDC-15","58","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"534","CDC-15#58","CDC-15","58","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"534","CDC-15#58","CDC-15","58","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[16]/D"
"534","CDC-15#58","CDC-15","58","Warning","EXCEPTION","Max Delay Datapath Only"
"534","CDC-15#58","CDC-15","58","Warning","EXCEPTION_ID","EMPTY"
"534","CDC-15#58","CDC-15","58","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"534","CDC-15#58","CDC-15","58","Warning","ID","58"
"534","CDC-15#58","CDC-15","58","Warning","IS_WAIVED","0"
"534","CDC-15#58","CDC-15","58","Warning","IS_WAIVED_INTERNAL","0"
"534","CDC-15#58","CDC-15","58","Warning","NAME","CDC-15#58"
"534","CDC-15#58","CDC-15","58","Warning","SEVERITY","Warning"
"534","CDC-15#58","CDC-15","58","Warning","STARTPOINT_CLOCK","userclk1"
"534","CDC-15#58","CDC-15","58","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[26]/C"
"534","CDC-15#58","CDC-15","58","Warning","SYNCHRONIZER","EMPTY"
"534","CDC-15#58","CDC-15","58","Warning","WAIVER","EMPTY"
"535","CDC-15#59","CDC-15","59","Warning","CDC_TYPE","No Common Primary Clock"
"535","CDC-15#59","CDC-15","59","Warning","CHECK","CDC-15"
"535","CDC-15#59","CDC-15","59","Warning","CLASS","cdc_violation"
"535","CDC-15#59","CDC-15","59","Warning","DEPTH","0"
"535","CDC-15#59","CDC-15","59","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"535","CDC-15#59","CDC-15","59","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"535","CDC-15#59","CDC-15","59","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[17]/D"
"535","CDC-15#59","CDC-15","59","Warning","EXCEPTION","Max Delay Datapath Only"
"535","CDC-15#59","CDC-15","59","Warning","EXCEPTION_ID","EMPTY"
"535","CDC-15#59","CDC-15","59","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"535","CDC-15#59","CDC-15","59","Warning","ID","59"
"535","CDC-15#59","CDC-15","59","Warning","IS_WAIVED","0"
"535","CDC-15#59","CDC-15","59","Warning","IS_WAIVED_INTERNAL","0"
"535","CDC-15#59","CDC-15","59","Warning","NAME","CDC-15#59"
"535","CDC-15#59","CDC-15","59","Warning","SEVERITY","Warning"
"535","CDC-15#59","CDC-15","59","Warning","STARTPOINT_CLOCK","userclk1"
"535","CDC-15#59","CDC-15","59","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[27]/C"
"535","CDC-15#59","CDC-15","59","Warning","SYNCHRONIZER","EMPTY"
"535","CDC-15#59","CDC-15","59","Warning","WAIVER","EMPTY"
"536","CDC-15#60","CDC-15","60","Warning","CDC_TYPE","No Common Primary Clock"
"536","CDC-15#60","CDC-15","60","Warning","CHECK","CDC-15"
"536","CDC-15#60","CDC-15","60","Warning","CLASS","cdc_violation"
"536","CDC-15#60","CDC-15","60","Warning","DEPTH","0"
"536","CDC-15#60","CDC-15","60","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"536","CDC-15#60","CDC-15","60","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"536","CDC-15#60","CDC-15","60","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[18]/D"
"536","CDC-15#60","CDC-15","60","Warning","EXCEPTION","Max Delay Datapath Only"
"536","CDC-15#60","CDC-15","60","Warning","EXCEPTION_ID","EMPTY"
"536","CDC-15#60","CDC-15","60","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"536","CDC-15#60","CDC-15","60","Warning","ID","60"
"536","CDC-15#60","CDC-15","60","Warning","IS_WAIVED","0"
"536","CDC-15#60","CDC-15","60","Warning","IS_WAIVED_INTERNAL","0"
"536","CDC-15#60","CDC-15","60","Warning","NAME","CDC-15#60"
"536","CDC-15#60","CDC-15","60","Warning","SEVERITY","Warning"
"536","CDC-15#60","CDC-15","60","Warning","STARTPOINT_CLOCK","userclk1"
"536","CDC-15#60","CDC-15","60","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[28]/C"
"536","CDC-15#60","CDC-15","60","Warning","SYNCHRONIZER","EMPTY"
"536","CDC-15#60","CDC-15","60","Warning","WAIVER","EMPTY"
"537","CDC-15#61","CDC-15","61","Warning","CDC_TYPE","No Common Primary Clock"
"537","CDC-15#61","CDC-15","61","Warning","CHECK","CDC-15"
"537","CDC-15#61","CDC-15","61","Warning","CLASS","cdc_violation"
"537","CDC-15#61","CDC-15","61","Warning","DEPTH","0"
"537","CDC-15#61","CDC-15","61","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"537","CDC-15#61","CDC-15","61","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"537","CDC-15#61","CDC-15","61","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[19]/D"
"537","CDC-15#61","CDC-15","61","Warning","EXCEPTION","Max Delay Datapath Only"
"537","CDC-15#61","CDC-15","61","Warning","EXCEPTION_ID","EMPTY"
"537","CDC-15#61","CDC-15","61","Warning","FULLNAME","Clock enable controlled CDC structure detected"
"537","CDC-15#61","CDC-15","61","Warning","ID","61"
"537","CDC-15#61","CDC-15","61","Warning","IS_WAIVED","0"
"537","CDC-15#61","CDC-15","61","Warning","IS_WAIVED_INTERNAL","0"
"537","CDC-15#61","CDC-15","61","Warning","NAME","CDC-15#61"
"537","CDC-15#61","CDC-15","61","Warning","SEVERITY","Warning"
"537","CDC-15#61","CDC-15","61","Warning","STARTPOINT_CLOCK","userclk1"
"537","CDC-15#61","CDC-15","61","Warning","STARTPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/cfg_hold_pcie_reg[29]/C"
"537","CDC-15#61","CDC-15","61","Warning","SYNCHRONIZER","EMPTY"
"537","CDC-15#61","CDC-15","61","Warning","WAIVER","EMPTY"
"538","CDC-15#62","CDC-15","62","Warning","CDC_TYPE","No Common Primary Clock"
"538","CDC-15#62","CDC-15","62","Warning","CHECK","CDC-15"
"538","CDC-15#62","CDC-15","62","Warning","CLASS","cdc_violation"
"538","CDC-15#62","CDC-15","62","Warning","DEPTH","0"
"538","CDC-15#62","CDC-15","62","Warning","DESCRIPTION","Clock enable controlled CDC structure detected"
"538","CDC-15#62","CDC-15","62","Warning","ENDPOINT_CLOCK","nvp_vclk1"
"538","CDC-15#62","CDC-15","62","Warning","ENDPOINT_PIN","CAPTURE_SUBSYSTEM/MAILBOX/nvp_cfg_target_line_reg[20]/D"
"538","CDC-15#62","CDC-15","62","Warning","EXCEPTION","Max Delay Datapath Only"
"538","CDC-15#62","CDC-15","62","Warning","EXCEPTION_ID","EMPTY"
