Rule,Severity,Description,Depth,SourceClock,DestinationClock,Exception,DestinationEndpoint,ProductMultiplicity,DiagnosticMultiplicity,Disposition
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[68]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[69]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[6]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[70]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[71]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[72]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[73]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[74]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[75]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[76]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[77]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[78]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[79]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[7]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[80]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[81]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[82]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[83]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[84]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[85]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[86]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[87]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[88]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[89]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[8]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[90]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[91]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[92]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[93]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[94]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[95]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[96]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[97]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[98]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[99]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[9]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[0]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[10]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[11]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[12]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[13]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[14]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[15]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[16]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[17]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[18]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[19]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[1]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[20]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[21]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[22]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[23]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[24]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[25]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[26]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[27]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[28]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[29]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[2]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[30]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[31]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[3]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[4]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[5]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[6]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[7]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[8]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_attempt_reg[9]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[0]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[1]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[2]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[3]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[4]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[5]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[6]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[7]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_beat_index_reg[8]/R,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[0]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[10]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[11]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[12]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[13]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[14]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[15]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[16]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[17]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[18]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[19]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[1]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[20]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[21]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[22]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[23]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[24]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[25]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[26]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[27]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[28]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[29]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[2]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[30]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[31]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[3]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[4]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[5]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[6]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[7]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[8]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_epoch_reg[9]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[0]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[10]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[11]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[12]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[13]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[14]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[15]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[16]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[17]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[18]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[19]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[1]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[20]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[21]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[22]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[23]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[2]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[3]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[4]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[5]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[6]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[7]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[8]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/axis_generation_reg[9]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/commit_seen_axi_reg[0]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/commit_seen_axi_reg[1]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/commit_seen_axi_reg[2]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/commit_seen_axi_reg[3]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/last_channel_axi_reg[0]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/last_channel_axi_reg[10]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/last_channel_axi_reg[11]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/last_channel_axi_reg[12]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/last_channel_axi_reg[13]/D,1,1,IDENTICAL
CDC-15,Warning,Clock enable controlled CDC structure detected,0,nvp_vclk1,userclk1,Max Delay Datapath Only,G2B_ONECH_C2H/last_channel_axi_reg[14]/D,1,1,IDENTICAL
