Scanline,PayloadSHA256,LumaMean
497,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
498,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
499,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
500,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
501,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
502,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
503,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
504,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
505,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
506,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
507,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
508,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
509,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
510,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
511,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
512,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
513,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
514,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
515,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
516,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
517,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
518,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
519,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
520,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
521,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
522,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
523,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
524,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
525,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
526,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
527,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
528,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
529,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
530,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
531,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
532,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
533,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
534,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
535,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
536,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
537,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
538,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
539,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
540,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
541,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
542,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
543,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
544,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
545,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
546,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
547,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
548,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
549,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
550,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
551,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
552,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
553,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
554,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
555,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
556,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
557,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
558,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
559,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
560,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
561,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
562,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
563,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
564,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
565,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
566,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
567,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
568,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
569,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
570,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
571,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
572,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
573,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
574,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
575,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
576,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
577,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
578,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
579,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
580,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
581,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
582,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
583,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
584,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
585,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
586,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
587,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
588,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
589,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
590,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
591,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
592,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
593,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
594,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
595,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
596,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
597,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
598,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
599,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
600,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
601,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
602,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
603,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
604,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
605,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
606,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
607,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
608,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
609,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
610,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
611,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
612,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
613,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
614,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
615,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
616,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
617,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
618,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
619,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
620,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
621,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
622,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
623,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
624,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
625,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
626,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
627,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
628,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
629,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
630,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
631,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
632,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
633,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
634,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
635,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
636,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
637,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
638,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
639,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
640,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
641,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
642,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
643,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
644,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
645,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
646,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
647,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
648,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
649,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
650,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
651,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
652,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
653,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
654,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
655,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
656,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
657,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
658,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
659,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
660,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
661,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
662,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
663,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
664,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
665,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
666,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
667,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
668,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
669,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
670,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
671,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
672,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
673,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
674,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
675,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
676,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
677,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
678,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
679,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
680,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
681,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
682,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
683,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
684,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
685,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
686,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
687,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
688,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
689,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
690,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
691,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
692,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
693,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
694,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
695,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
696,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
697,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
698,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
699,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
700,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
701,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
702,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
703,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
704,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
705,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
706,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
707,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
708,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
709,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
710,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
711,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
712,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
713,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
714,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
715,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
716,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
717,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
718,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
719,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
720,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
721,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
722,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
723,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
724,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
725,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
726,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
727,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
728,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
729,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
730,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
731,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
732,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
733,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
734,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
735,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
736,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
737,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
738,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
739,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
740,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
741,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
742,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
743,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
744,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
745,5E9FA6E20944A1B9B3AE2B2322B47A4501E6A86F5FD38ABFC20D40956AA07028,16.000000000
