ab_index,block_index,replica,mode_planned,mode_effective,block_id,scan_attempt_id,generation_before,generation_after,complete,first_entry_read_opportunities,regaddr_nack_events,other_recovered_causes,retried_entries,bank_restore,entry_count,group_count,transaction_count,fpga_ticks,fpga_duration_ms,host_start_ns,host_collected_ns,raw_sha256,legacy_raw_sha256,telemetry_raw_sha256,w3a_status,rejected_write_count
189,12,II,A,A,3271557388,190,189,190,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717541622030596,1789717541798340760,2659F9DCE158F9CB3B3B6E019AA9352589E8C8C9365BF8EC07CF27649DE5A4D1,99D12D493B7EBC68DF1C1E33DE0FAFA41E794D29217A6564ADE43D0259BBB9EA,EF4DA7DF357626E32780CF3140DD85DC2202ACEAC0806E905FD17C117A821C3E,8,0
190,12,II,A,A,3271557388,191,190,191,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717541805630530,1789717541981933570,8728DA0C0437D1F29ACC9AE3E90763504729F8FADAE330236BBB26C63006C026,73DB636E31147F3C458659FCF831CE10C5D85BD5A41C5F3A7938271EA1E86635,77C00E69710F148152690BC35561D90C7A6E1415836BE69E7BDA9DB650C93A37,8,0
191,12,II,A,A,3271557388,192,191,192,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717541989228681,1789717542164343460,0569E79873AEBF8C634F4FBFAD3829C21B2837ACB0E6D14CBCEDE9DE989F0031,EBE205BC04070ABD927350CFC1F314B435B4389F686319FDD56B3C19E055E5A1,A3E152DAD7C8469BFF840193677416FBAE05DA2AB39C7A991EB2DAE27313BBB3,8,0
192,12,II,A,A,3271557388,193,192,193,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717542171774962,1789717542348138592,7C906626BB371B056D83B9401C09AF0F4FA8E1084D72097D9A9F024AAE0633CB,5807A3F5DCFE82CC360D5B02881F553127CF20C3FC59B2D3E6DD912D167DBE50,51EA5991A7C76DA140C70EB593E9450686E65F8C23E6476658AB16737EA3446F,8,0
193,13,II,B,B,3271557389,194,193,194,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717543437634324,1789717543616500661,C46BE4B53729E6E5143C3E855CB2A40131C6EE938FB1DA57FA3B442CC0DD9497,AE99991451FDE10D6FB61968C5BBB448777C8F2A238B4B096ADE818E3FDFAE18,967DD77B3EFEF2E0EBE0A0563C354D3C8E40F3E7B4AC0A54728D3B44E1C59F76,28,0
194,13,II,B,B,3271557389,195,194,195,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717543627843626,1789717543805935531,1014A866CB2C80A9D3104870CA16F4275B902BC1DBB39678C26FF0D9F83585E0,80A01A9C3E83AFC79218DBFA739DC4B0E3E7777CA78A5AF41EE1CFBEB8A39A65,7DA29AADA5ADC36188BCCCCE9822CD27FC8BE5EEAD20196A91A7A7439B6C16A7,28,0
195,13,II,B,B,3271557389,196,195,196,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717543813578127,1789717543993135831,EF29CF16F7FFBD6B315679F14F0CB19959B4BF28FE5F2F3A74BC095368B60B79,F7CA0ACDA43592CA7E60758D4B1B5E7C0F47EF44142B9857B835BAD4FE044F69,EDAA4E0F8C7A22B8DB741689EFD01C93689C9352199ED5D21E524760CC6F4B3A,28,0
196,13,II,B,B,3271557389,197,196,197,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717544000772977,1789717544179159326,8E85B253D6CC9484D261CD9D2FD757BF5D6C838E4139ADD1AF1CD86817882E46,C2DAC84C5E23AFC628B4AC6AC202A9A7D903FAB45FE1E6324B48F32E585BEFC9,4F1F0224D1D08FD07491726149A0F972D3D4A57C8C8E99A903FD410D597CC0E7,28,0
197,13,II,B,B,3271557389,198,197,198,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717544186629153,1789717544364018019,C4BD88CE923E93E7BB2C82AEAA6358EB8050DA3DB0983EF79C955C9B89B5C9C3,6B6EFDE959F6BB2C907F4E772A3BF0B77CBFDE065ADE2D8C03F385DD4B93AD50,756133F17C395A50E1F713FE3D32BF9598534C48EBDD5BE8C09168A1A048B602,28,0
198,13,II,B,B,3271557389,199,198,199,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717544371726797,1789717544549935968,DC0A7DCE5B6D807D1F735D73E93B4CDDC6C191B3640B8BD4340E14B130489786,F9156E58DE0C88C4A61E0F3AA169FD906747AA3E0507160ADBCA29C53972E548,23A3C777E324187F27CAD62D210D32A8F6D122C7C060C4DCFA963078F2A24DDA,28,0
199,13,II,B,B,3271557389,200,199,200,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717544557394414,1789717544735949876,B749D7116152BF2197537A787E9730B66101B7BD5B88486D299186BE5D9B44D9,DE64E006EE562407F9C9FB8E5A2E624E3E172BFA7C7FD514D6403EBB7A6F2D2B,271217842761BD593B5177739D70F0F4EA9D39C44BDC6A215A4B27D6019E1F9A,28,0
200,13,II,B,B,3271557389,201,200,201,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717544743423579,1789717544921941181,1CD0C180DDC1DF54A205E6951AE27B51C2F4038E718E6688770889892C5798AA,E59502679EC0FAD06B160E5E28A6CBE95A3150E1CFFE662614AB301494B3CDF5,D2212D347834CB86795DD8F8475BA6707EF7D41B3E6558D20C463923D5B44DCE,28,0
201,13,II,B,B,3271557389,202,201,202,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717544929346759,1789717545107961480,4B9A6D26FD2DE8A0A4A9ADF0D5898442083CA0DF5569F6D965E07AA4B3AB16CE,51C3D118AEDCD68E8653FA8BEE399D89B408D38F481CE0FA932DF111BBDA12D2,BBD49C0D6550DC2E2D335F89D72205DFF33AF818E9DA9FEE2B61363E491DA194,28,0
202,13,II,B,B,3271557389,203,202,203,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717545115456063,1789717545293963606,315EB8B8E647977F495B88F854E02DC02A9E6D9570AB30451C5F6292E000A1B8,960D4F67C58555AB79C7B49D660FC377D748E2367B5738432C82D83A478AE003,2CA93C2363A6DABC00051BC137013A333141E45550EEB55B2B48796E3B38DC0A,28,0
203,13,II,B,B,3271557389,204,203,204,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717545301679006,1789717545481181539,208AFD13D45582847E8BECEA31077CE4CF7EB400E7F53251E79F41835F5BE3EF,6BF9712F9579FB8136E3B2EA9DAB14C9071B4B6D1FA68B002CA7519159CBD77F,7B41BA5176E966756D6B83EFA9E18DE3652C5E4FED842DA82DFFBCCE3DFF60BC,28,0
204,13,II,B,B,3271557389,205,204,205,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717545488903391,1789717545667163567,980DF9B67914EE4FC1D4646ADBB24732AF90BB9FC8E2D119D2391BF8720B4B9A,4F33B0824EF6D598A4473728BFB1D21A92983321BAB990ACA8C6B14BBB8952E3,352F84C798FE8F91BB18FB3B37D192AEAB4107417CF388A4A806B85770F5971B,28,0
205,13,II,B,B,3271557389,206,205,206,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717545685831280,1789717545864181814,CF689311E93829EE482C28F38BFD4F4290098122B6FF9C62AD31B172E788C891,71470F86F259A6A289E876BD6D07F6FEDAB35B9DA537909CDDB933010B1839D8,BD78FAFF031D2FC30915ACED070755794BBC04136B417095A580081EDA6A080B,28,0
206,13,II,B,B,3271557389,207,206,207,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717545871586780,1789717546051419072,60CB6B2F19826A51EF705DEA1DF5EAC2E0F62B4F470D2D2B1D1ABA89CBB121DD,79A6E76633ED380220C05EB24CDB8AD3BD4ED2BADB4B266D3A17EAEBD621DAD1,0BAE0808477A034087AE0CBC58E75539F802936E2BFFD4EB9FE6336CF3F0280E,28,0
207,13,II,B,B,3271557389,208,207,208,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717546058937478,1789717546236706316,7C80F44D47525CD328DD669A52A713D5B74C3C40EF9ED127D57AD39B1C6A8158,7839CCD6D89A8132485DF9C1F7A99451B3F44DD900B8718326F8BDE83BF90116,335B68C1159C189D124C1E75FB41A3AC6AD2603B4189A827E8AB23553CF752CE,28,0
208,13,II,B,B,3271557389,209,208,209,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717546244593504,1789717546421977220,0EA1AD052A723C8488E3D4C2DA72332AE091206E6C9B9A31C73818645BDF4188,C378DB389A473262F020D56A063690AE2079330A081B3FD725EB1F082A6E32FB,0D289DC52040C727BD6FD8B1BBF41A2D36341553605ADC461A32ED8E1E72179E,28,0
209,14,II,A,A,3271557390,210,209,210,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717547472740103,1789717547647327601,1495B864C6CBD49D4AFEAEF975022140632928433F4FF89E9CD99E28CD411202,E609108EB7974EB4CE5D5757F8D223374A06EF4097BA0BA04A44F505F5643179,1205CC659250C431EC70970739DFB54A3B43F360C48DAF2789F4196FE78E82C3,8,0
210,14,II,A,A,3271557390,211,210,211,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717547655138778,1789717547830385966,A1473B577104899D31394FFA8BD46C21C08D3B142A3BCE4951802A9C94F65E60,3EDBAA30BCDB8DB8AC23D3954EA38DAB9A9E2EF4E1D3E123068F0BD9FE8E9011,B47957C0C99E4A1B08BC1F1B1FC7515F992C9192060F446716C040B51C411261,8,0
211,14,II,A,A,3271557390,212,211,212,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717547837748565,1789717548013186394,745ED13137661E4D788A8583982AFD0AF906FC5B75018375392843DD1CA076AF,A40518A61D2916AE7920C5B80D004F9A8560D9AFB141EFDAE7CB4D0F374DD175,EA22FE53988925808E75073F19D0114D5999F5A62CFE604708A881767346FD3D,8,0
212,14,II,A,A,3271557390,213,212,213,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717548020738242,1789717548196782172,550A11AEA1402573B83E6267BE660846BADE36F203730B1811304FF8C1423A8B,F917F1F3D8E11AE1DA99AA70F19F2960FA47BE385579CF702EFD70F8335EA791,D9963B6E6F2496DD426172B66FD5E91A17D5DF448A99D1E05203170B30495C5F,8,0
213,14,II,A,A,3271557390,214,213,214,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717548204155220,1789717548379295660,B486A3A187B2845CBB826B0974C42230FD1F30ABE77F549D905163DB4864ED31,8B7B5FDAD5C0E59C18F2FC52A1F9A60C844930F93BA29B99339FF5CB89948F19,210CAE4E18EB1D490586278790C50FA0918449B7B0489BF9CB3AB0C99524CD51,8,0
214,14,II,A,A,3271557390,215,214,215,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717548387109302,1789717548561746692,11DFBC4C9E361EB9650F92DC00C3337F5B5825290C2CE2FA12C5E08502ABD94C,12EEA6CCF5068C39B6F1DD83A41E392FC03FD27AED250079459307706C2B91EC,CFB7CEB0D7B7223C324E15DC34A530AF5D18B85C9EB7C01311B90B7C5E364449,8,0
215,14,II,A,A,3271557390,216,215,216,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717548567846175,1789717548743968320,2C8754768C8A79470720F86EEB34755FB41BA4E99C9B499A98A88158F995EDD5,63E06CCF0E56DF3D6EDE12332E96782C935A3C84224D3CB2C90CE3942CC1DD50,C53E00E29985BEA54AD0C39AA76049F60D0F5A5D27D2E227855AF689531B76CE,8,0
216,14,II,A,A,3271557390,217,216,217,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717548751799654,1789717548926352388,AAE0CDB1CE433EBCCFA47F08C0980D0263C67FEDED79D362DC06C406F5BB34E4,0721BFF44AE079B4D9DA0521FA672D27065C931AC705B0E4786F1CE17EE8C675,96FCB68B263DA8F9FE96CDB39FF504927AF9C30F7C2CFD36BAB8549EFDB697EA,8,0
217,14,II,A,A,3271557390,218,217,218,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717548933913443,1789717549108913564,E0044F670C7C8912F4569426413F0AD0C9154F5E1A30E7AAB169D1F9FA80922D,16A2DF83CF0CC15A76087592288A4A27B21B2F1C85FC675321D2F21D6694B497,13451592D079075ECFD34CEDE6B8609D1CE570DC2B8299C3B1F7AD8ACDCA3E0A,8,0
218,14,II,A,A,3271557390,219,218,219,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717549116803998,1789717549292410399,0365026C2A943EBD6F34FF1B5F25CF7ACE19C983E9E72ADB9B9D092013D2A801,E8AFD55F17C20AD44948AA468A7CFC29D36DE7E5033269BBFBE87E7D0CCE4637,B2E588047510EE3AA52B046D62C6975A8FA51BADB9F8D724B04F0976EBEF7AE4,8,0
219,14,II,A,A,3271557390,220,219,220,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717549300010756,1789717549474745306,9EF7E08A428330A24FEC5FEA83E8FD02156D0E4A383A2AD40649BBBC4231090C,3A2F53C680277DC746EED91F3BAA5FFC8399308EA3A05A9A64FB8ACB4E3513C7,2AE8C96297422515D31F35F213A8A93DA042985D04DE88DC5C5914E4E30F1C48,8,0
220,14,II,A,A,3271557390,221,220,221,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717549482137900,1789717549658398210,88BFA9412D03EE4743FB837D4292B2A7470E6027DD4243774856BDB8954C61AA,4F019F45DF2D395CBC08FC3F86B71AF2F3AA093DC78D1D98A9797D48EF0A179A,BF8493AA8EB35939E49F774A939166F355944CA55913E0B5DA54B33B6C50D68E,8,0
221,14,II,A,A,3271557390,222,221,222,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717549665945830,1789717549841069679,D6FD2673EBD6BD0D611AAC507234E3DF83BD463476B1C0C2EA2E9CE7E0461633,10D97BFB5A825DCFD78CD324CD885AB957D2ED783C8A9C6AED0DFA4D1FCCB668,CC909E00646F1C71DC30E94D42746B4C8D982983F577022E08253677720C134A,8,0
222,14,II,A,A,3271557390,223,222,223,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717549848923716,1789717550024365092,6646B7E036C9B4DCF673DF971F5569671233AF02771D84200F3DD804730072AB,0FE7726C585127C7F930A9ECD2B2EC6B4D1A4F465EBA587DD38D7F3A4B13408D,4AEA4581FE15DF3B13954595EAF8D4684D17D2C6E63E8BBFB90F1A91EA044DA7,8,0
223,14,II,A,A,3271557390,224,223,224,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717550031935825,1789717550207987539,0B38EA894A3374DAAE75F97CD448BE2CB725105E7906114B368DA7F91806A343,E4906FB11F4DF59EE40253E8FFA006EEA3C62F643B68D582BB346D94D5F76075,7C48EF84A423E0B8E4512BE111566085644A31F71A2ABF4BC4F8AADA0F74ACD5,8,0
224,14,II,A,A,3271557390,225,224,225,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717550215756539,1789717550390413164,FE5A006FBB8C7BEBA7643BF22E4515F76B16351F6A608F8405A439BFFBA79A7A,1B246C568E2F4E6DBA86F2F86503DE279928BF999538F7D7BA6CB5FEEB3243F3,4F3B5DABAD4FD41DDAD4157664739FB2EDF35672D1687D0BA1789E92DDCC9EC5,8,0
225,15,II,A,A,3271557391,226,225,226,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717551456512563,1789717551632253533,B4A0EB007D1D02E8F15DA004DCCFFC62CB1D89477E1EAFABB5C173FC3637383C,113F2636FF57528F9F0BECD0E138551AF098234BBCF2515E81B21AAF76EC3AEF,74838734087AAB2336053C86E3A34118115F7CA71F2275C97C06870093E4D4F6,8,0
226,15,II,A,A,3271557391,227,226,227,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717551644020101,1789717551819432744,BCB741F7EB25350AC635125FEFA69C931E4239C69B3BBBB39F9D5713BECEEE05,FB5EC04D974562EE03DF21EB5E845B9279DADA3895E1654F65EF9D6DD6D119BC,D8741BE42A9BF6E9486FF1BB86DE13B9A231C578FDDDDF69C2C6E6536A2522BF,8,0
227,15,II,A,A,3271557391,228,227,228,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717551826903062,1789717552002002947,B0859BB33A7420616DFE8CC9269000EE590D144C1750BE01BA359947DBB60272,75B4FEF581613A45A3E7FBB8FB04977737429C562C97B564BB701513234FD9AB,597C889D09CCDDF4DBB1C6A37FAC6C0A4DFA317332E0CDF9FE97AC182B69DDF1,8,0
228,15,II,A,A,3271557391,229,228,229,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717552009160106,1789717552185560404,4491D9831218996AA5C174DF83F81AD95162F891272B2720DBA2E0E66C6F13A8,850C3076A7B2E4C678B428A0BC906CE77F2BDE0CD878F5637305A2A52A63BCEC,6280BE6D1824787C259A484FB3737C8D26A20BF31D1FD1AC639CBD66720EF8DF,8,0
229,15,II,A,A,3271557391,230,229,230,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717552192986550,1789717552367901153,17ACBB743D278DD20022CBFACEE364A1BDFA7878D61C5F1D80E3A59E53B2D45F,522748F386D5EE18604F1A4B45C8F642FD2774EB38B9DC25EFAF28AE6872EE0D,0958951E1340CA91C60F40E3454398D2AD91480452AF3C9755B723FC9FDEBA12,8,0
230,15,II,A,A,3271557391,231,230,231,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717552375355661,1789717552551482614,19F5B44F6BDEAE0CDA4FCB794FD60D3980486FD6470620EA8D893AC8CD42CB0E,5E66D6F35A49A953C1865BD8047828283830370EBEE6F43B25290A57AC374F67,59EA4AC33F6962DA6E80984F11F1735CB15F03A29C042BDF78432AF8C7E2CC3C,8,0
231,15,II,A,A,3271557391,232,231,232,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717552558775443,1789717552733392486,220EA73EA7051C2F246F88FA40E8632C9E579AF3DB53DEAE32FBB6821B446661,A35A1C705D5C9CAE9E08B2494668DD9DCA8D9751DBA8CC93AADEB1364370D370,D08AD1DBCC1709B022349DF022305BCAD303DBE2809E835C28FB54D99CBCEA52,8,0
232,15,II,A,A,3271557391,233,232,233,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717552740885485,1789717552916624121,627F9869DE0D66342BDE2AB4A4CE2CE38ADDF627AE0BBE0BA30BA25BC39F745D,EA4CA3E7C3B95D27AFAF3C1A4508018B4EF099D7E10DF3F42AD0DA961912AD41,64342712E50FD07BAB5A6BED3FC5325E9E69AC21A54F31FD268BAFF5B7D4DEC5,8,0
233,15,II,A,A,3271557391,234,233,234,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717552924160761,1789717553100199912,1E099BA81567B546A508D484B987EB78842904BD95A557218CB4670DDD2103EB,2651204B39BCB83EC2661EE5068FCC3732C5572873264DFD85F1C64325F00CA9,A9555C43015A9A809918ADEAF8E746876D16F201891A8957FF69D0DC16F10B21,8,0
234,15,II,A,A,3271557391,235,234,235,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717553107691899,1789717553283762869,D5A6C75B8CF571B1526A0F6BB04CA8291A42C4AC150CC7968695EF99CC7406BF,C64B884B887E9131A2FB010A05E4DABDAF0B939949301C7E965E3A8363048274,95023BFA5FA25418222E1E0A981C86BFDBF19E914F238037CC25F3C620FEDBA7,8,0
235,15,II,A,A,3271557391,236,235,236,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717553291767754,1789717553466246892,9C0E50F87B1D46D0E3632CD0B94FE4F460DAC15F9395D025E413F4842603DC3E,4683AB658BE47D5D00292D62CD0017CFBDE8BD21745BB1A1519857A0BF9482E2,00180BE64CBDEA2F018F4AD2F466ED4213A713A82F340FD7FA05DB4EBE6CD2AF,8,0
236,15,II,A,A,3271557391,237,236,237,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717553473961962,1789717553649731935,52A052B2B33664BC445D08873B181C31F2B333C996CE7139E98D3A6D59D17EAE,1A65D161FA5FAAD264BB86F7637D59DF829FE6DEA4D9CF8B519096C84E0B3326,2CD3A5B552CC6DA3D5137A943B44E3131892E5C8B4720F14764B3204ED081BD4,8,0
237,15,II,A,A,3271557391,238,237,238,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717553656908490,1789717553833095043,96FCE32AF00B1ACAC8C1C61B1649F558780FD56B90F70A5960D1A60C191E0CAA,D31B82C09DB1E53DF2D969FBF65D86EC23124DFA033CA41B2CE789FD08300450,BA7731B4C9AD1D679D8BF528FDEF27B8486B66E67B8EA3B3E6DA4D7574C948AA,8,0
238,15,II,A,A,3271557391,239,238,239,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717553840594334,1789717554015823348,603074FFD75927130EC3AE1370C6AE6539AEC4496625F4F7269667278066436B,207E3C68AC52EED90F7ECC0318F6564F0525BBB281FB9D54477D155FD0100FF8,22C2B530335AA38D96721B971099080EC3F34818FE19ED8553EEE726C22EB0A1,8,0
239,15,II,A,A,3271557391,240,239,240,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717554023114734,1789717554199357522,933D754F03B3B827A91660E7EE06A5D24E5E6568A66E6A66761584CC953759C2,7D5980A290DE02A10869A7F2F969B0552D0AE3502DA0819C7974C6AD28C2A855,9DCB496EB3DEFA75B9D8BFB016BCD15F4718443D804853F9F939B62A7A4BD691,8,0
240,15,II,A,A,3271557391,241,240,241,1,82,0,0,0,PASS,82,10,105,10499618,167.993888,1789717554206992604,1789717554382957057,2E11DBC838BCCF227E0156A37B3530069791A250F01D2FAE7AB9CE204047E7AA,C8F4F8CAFA087EF8B85DA2CD256B5F2300D7EF7DDBFDF3A49A9A612439F7476C,F6CDD1026A0E1DB1FFB9179EA078BFDC223E56715980E97A8613744CDAD62F05,8,0
241,16,II,B,B,3271557392,242,241,242,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717555464689781,1789717555644337461,0F0B97707347574B7DE2BE44AD7B3082E245143A72B048E3F697B1DA94AD8609,EAF225CE967A8CB05E5347193952A56C0FB33144EAFCB43463BEBAE15A844D5A,01DC8FC30F1AF3735A7DCD4B382F336F1F7FF8C946B25DF9F247CEFD50B19FB1,28,0
242,16,II,B,B,3271557392,243,242,243,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717555656073092,1789717555833563967,6A9E5C7A762E22689D6E4C29770A2F11AF38515120FA2DD2C2A8E53C3090C11E,7DD7ABA02B8774BE34AC83282B03262AFB7D1DC8DA13218E53D897D9DC8F8601,06C9513A5E051DF49C5B2C5149B5335C470AF868E9B325BFBBF2A1C3E4A7FE90,28,0
243,16,II,B,B,3271557392,244,243,244,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717555840849963,1789717556019790758,C44E0BF36C539BAB9C20E727E9FBB35E2A7930C317866AD2333481201C594C43,D1E13043188455B5A8799F1A146C4046E0F77AF21ED174AF40741FF7C0451018,0119EBAA2EDD3E606C3BA82086DCF5052DC6072E19ADC63FA8616A1ABDE5E0F1,28,0
244,16,II,B,B,3271557392,245,244,245,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717556027064712,1789717556205824582,C87E4EFCE9BC460247B0DEB767F9B6365995BAC099A76EFE6B25067FE656CDC8,9A8ACF1A7B53107F265367092BB98F9F0C4AF58C975C3CB816F698B48E2C14DC,D80BB874894500C3BFC4D81CD34A45360D6408A1B553A03458BADCFCF3E836B6,28,0
245,16,II,B,B,3271557392,246,245,246,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717556213049696,1789717556391802242,E23FA7CD0DCBB4AA93A3816D550108D4BBED8E35273DCA6A571CA2AB01A19FAC,0E2A00B3690889871934992C9C18BA29015049066E3C1F628A0BCC0D1EAB39C6,39C8E165BE87FF720D9FDEB8B2519B77C69D5F80D4981B91400AB1B3394D86FA,28,0
246,16,II,B,B,3271557392,247,246,247,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717556399076127,1789717556577785383,0B499599F10D5E13E5D1563B1AB823EBAC9A7BA7C6C772103E496CAF799D76AE,2FBB3A3A3A6DD0886850327A2AC8319C507B95536627F7E42D9462CF351F6A07,8C1AE884B08435876ABE166D04E6738A46F541F3C4F79E03153CD63F03C8EBD5,28,0
247,16,II,B,B,3271557392,248,247,248,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717556585033810,1789717556763838503,CF0DD5F9D5C369B35B3C08E071094CA3B1520DAAFBDA697EC9540E9955E52F52,0026D8EACA69F29A05CAD64825F380574883CFC8DAFA8A64A882861F7301F8C9,64E48871EC477DC39A09C5735DB80DBCF283509CE76CF15E1882D48C2AD81618,28,0
248,16,II,B,B,3271557392,249,248,249,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717556771875006,1789717556951007585,710C088DC22C58CCBA0956C7CE221B56DA632F2FCCB7C38B0A2D3BF0CB701C30,95B405FC6F6BCED6C79E3CA7DBD5890C5A88DB0315602342D25EEED027E8225E,58C1307A7CC50A559A68EE898A6E1EC2C4E013303C018C891CBCAA92E52D1B63,28,0
249,16,II,B,B,3271557392,250,249,250,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717556958877210,1789717557137013197,23544A3DDF9768D4F49AB38E2C6CB59E6F0759458D088D997CF1E033EF21D949,108FB67D93E8BA0C227D3078C4A0BE3C6FDA676C2A36F94BAB30A368641E89CF,D866E0B245385111DA29093B2386407C056CB3DC11AFAD19ABE266B5A46AE676,28,0
250,16,II,B,B,3271557392,251,250,251,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717557144656534,1789717557323052872,5114BCB3F01D1D70ECB36EB1D1D030F0F348FB777F862184C513514FA5F8BAD1,D5BE44A2084B73F0B5784F240E6208F22EE8D1D682EC00A7947917153F96491D,F7A9F3798485CBC8B83C44B92EDDB67A7EE3C55936601D84D7A30D239B570A6C,28,0
251,16,II,B,B,3271557392,252,251,252,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717557330869569,1789717557509009203,DAEC845176DA07E3E2071093D492F3D831DA78538465D94B4C036F7097D02517,5BBE4932CCA769DDD531865E57A8931107588302642308A02E980F623B6A8264,60EBD0C2230309DDB3AF4875EDD5A098C8BE0487009882B7BF99AB6969E7AA25,28,0
252,16,II,B,B,3271557392,253,252,253,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717557516627714,1789717557694849279,67A2C32EB5444B6A61D5EB7596FC1E7E857F31E101F87904CC8A855A3298E674,9D0855B74864E4E8EE16A050724C633D885AAE31288DF9B69E138FF0D0FBA4C6,9A72B40092414607CC316D063F89A513D03DEB47564B06AAFADBD1C9B65873BD,28,0
253,16,II,B,B,3271557392,254,253,254,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717557702126860,1789717557879710856,E8AE37177765D1F601129BD68520E55A82005DC2CEFA03268B510A11CC788307,6DE9F54F75DC2A1A003F46E68786AF1FEE9758B25D0C2DB68692ED0519A13394,AC8B4ADFAD336BE9CD62512F7D3E27AE89062D562C4C811B1BD9D932F9058257,28,0
254,16,II,B,B,3271557392,255,254,255,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717557887099262,1789717558064477178,6225F1A954ECB26DA6515CDAE079876281935B2D0AF520DC495390BFA99D28A7,B3E8F2B56229E2F44AF80257ED373C82A499348708A28935BBBF0C1E4ED78238,1C3FEA7C98B435C785933233FA3CAA7264EAD611A7E127ECB2937968191F5566,28,0
255,16,II,B,B,3271557392,256,255,256,1,82,0,0,0,PASS,82,10,105,10705868,171.293888,1789717558071978823,1789717558250442996,2EF7DCBF2E4CEFD671896DB206B928CFA98530FA1A0FB6A8FCB4DEA8569F1038,647571D7666FBE62AD8164CC4C2540E14DBF23869128D40082CBF1CA1426E4E7,11808A269C300437A060D7C6AEBA23CA3FFF23BC8BC28CA03516491B9AF90784,28,0
